time,content
537,"你个大猪蹄子，你做个女人失去三次孩子试试?你能不疯"
537,"大猪蹄子皇后再也不想见你了先去跟两个皇子会和了"
537,"还不是因为你媳妇太多，不然本宫的孩子怎么会死"
537,"那么聪明的人，为什么就不能把自己身边的人清理好"
537,"你就是个大猪蹄子"
538,"皇后黑化多好"
538,"你个大猪蹄子，敢绑本宫，还塔嘛跟我说这些"
538,"妈呀，大猪蹄子情商为负的，这种时候怎么说话的"
538,"皇后等着我，我会给你开大复仇！"
538,"其实皇上说这些都是希望皇后狠起来但她太善良了"
538,"皇上这个大猪蹄子"
539,"永琪那么大了大猪蹄子该去江南找大明湖畔的夏雨荷了吧"
539,"大猪蹄子去查凶手啊，连本宫都看不下眼了"
539,"不是皇后心大，是皇后太善良把别人都看的太善良"
539,"给纯妃热盒饭吧，气死了快"
539,"大猪蹄子大猪蹄子大猪蹄子"
539,"皇后黑化多好"
540,"求导演让大猪蹄子领盒饭去吧！"
540,"看到没有这就是大猪蹄子的模范!你们都学着点儿"
540,"之前很不舍皇后死。看到这里看到皇上说的话觉得皇后死了是个解脱"
540,"去领盒饭吧纯贵妃"
540,"需要这样的皇后形象.但不能真的是这样的软性子"
540,"突然觉得我好善良"
541,"阿信说你要星星给你整片宇宙如果你要走给你全部自由"
541,"大猪蹄子还不亲亲抱抱举高高"
541,"虽然都不是什么著名的演员，多少比一些演员还好"
541,"你这个大猪蹄子不去找凶手帮我干啥"
541,"都什么时候了还责任责任的。大猪蹄子"
541,"本宫不会死，本宫要黑化，整死纯贵妃"
542,"大猪蹄子能不能说点贴心话本宫都要领盒饭了"
542,"如果我高可爱还在就不会让纯妃生下六阿哥"
542,"想到魏姐之后还要跟这个大猪蹄子两情相悦我……"
542,"到底是责任重要还是命重要？？自古帝王多无情没错了"
542,"我看大猪蹄子对皇后可不是真爱"
542,"都什么时候了还责任责任的。大猪蹄子"
543,"大猪蹄子要是不说这些话，容音都不会跳楼"
543,"感觉我比娴妃善良多了"
543,"这会子说责任，不是多安慰么"
543,"大猪蹄子快去死"
543,"纯妃的盒饭已经热好了"
543,"我看大猪蹄子对皇后可不是真爱"
544,"责你个大猪蹄子失去了三个孩子一生没做过坏事"
544,"儿子都没有了还给我谈责任大猪蹄子"
544,"若早知结果如此宁愿不要做皇后只想做一个普通的母亲"
544,"我看着这个大猪蹄子宠信一个生一个我就气！"
544,"大猪蹄子怕是有直男癌吧"
544,"这会子说责任，不是多安慰么"
545,"你让一个女人担这么多不必要的责任,你又何曾对她负责"
545,"现在还说这种话你觉得皇后会开心吗？"
545,"大猪蹄子大猪蹄子"
545,"盒饭给你热好了下来吧。"
545,"纯贵妃你的盒饭热好了"
545,"儿子都没有了还给我谈责任大猪蹄子"
546,"皇室的孩子能活着长大真是太不容易了"
546,"我只是个温婉佳人，担不起做皇后该面对的危险"
546,"艾玛以前有多甜，现在就有多虐o(╯□╰)o"
546,"还没高贵妃活的舒坦"
546,"真的好心疼皇后，秦岚诠释的很好"
546,"你让一个女人担这么多不必要的责任,你又何曾对她负责"
547,"大猪蹄子，快给本宫堵上嘴，不然本宫还可以咬舌自尽！"
547,"我端庄娴雅，我美丽动人，我温柔体贴，我处事大方"
547,"大猪蹄子别的妃子就可以任性"
547,"大猪蹄子是个傻子"
547,"大猪蹄子你果然是个大猪蹄子🐷"
547,"艾玛以前有多甜，现在就有多虐o(╯□╰)o"
548,"秦岚演的真好！鼻子眼睛嘴巴眉毛都是戏"
548,"这么好的皇后娘娘，活得真辛苦"
548,"这么明显的陷害，去查真凶啊，大猪蹄子！"
548,"纯妃你给我等着盒饭热好了。"
548,"大猪蹄子不是好丈夫"
548,"就是因为是你爱新觉罗·弘历的妻子才会失去三个孩子"
549,"皇上这个大猪蹄子大猪蹄子这个话也是跟他自己说的吧"
549,"佳佳长不高"
549,"全是大猪蹄子!皇上皇后再恩爱，皇上却也要以大局为主"
549,"都这时候了你个大猪蹄子竟然还捆住我！"
549,"这么好的皇后娘娘，活得真辛苦"
549,"秦岚演的真好！鼻子眼睛嘴巴眉毛都是戏"
550,"如果孩子和皇后之间选一个，估计大猪蹄子会选皇后"
550,"纯妃你个大猪蹄子害我姐姐居然还好意思说喜欢我"
550,"失去三个孩子，皇后心里创伤是有多大啊！"
550,"大猪蹄子就不能安慰安慰我吗"
550,"难道皇后没有承其重吗她善待他人贤良淑德有错吗"
550,"大猪蹄子都这时候了还不哄我竟说这种话"
551,"来人呐这个大猪蹄子，快拿去炖了。给皇后娘娘养养身子"
551,"大猪蹄子，连自己爱的妻女都护不周全，快去死"
551,"不是说这个皇上跟皇后很恩爱吗？就这么恩爱"
551,"乾隆你个大猪蹄子，跟一个刚刚失去孩子的母亲说责任"
551,"都是男人的错！为了快活娶那么多争风吃醋什么意思嘛！"
551,"纯妃你个大猪蹄子害我姐姐居然还好意思说喜欢我"
552,"事实证明好人活不长坏人道是很狗"
552,"为什么都叫朕大猪蹄子"
552,"好想呼你个大猪蹄子，不会安慰人吗"
552,"非得等我回来才能查清楚？"
552,"大猪蹄子永远体会不到做女人的苦"
552,"大猪蹄子，快给本宫松开！"
553,"生无可恋一生都做到完美三孩子却都没保住生无可恋了"
553,"妈呀山风姐姐演技真的是太好了"
553,"怎么说话呢璎珞以后一定要报复这个大猪蹄子"
553,"皇上就是大猪蹄子，过去就是一脚"
553,"后宫就只有三个善良的黑化了两个最后容音不死也要黑化"
553,"好想呼你个大猪蹄子，不会安慰人吗"
554,"每次都是樱洛不在发生意外，真的不能让她离开皇后哇！"
554,"皇后活着把弄你的都搞死"
554,"我端庄娴雅，我美丽动人，我温柔体贴，我处事大方"
554,"责任和皇后比失去三个孩子重要"
554,"感觉纯妃比高贵妃厉害多了"
554,"都这时候了你还跟我说责任你个大猪蹄子"
555,"皇后没有防备心，戒心，这是她失败的最大原因"
555,"辛苦半生到头来失去三个孩子剩下的却只有责任"
555,"因为你是皇后权威那么大但是太善良了"
555,"都别劝我善良，导演，为什么我不能黑化她们都可以"
555,"怎么做到下巴颤动的！好厉害的演技"
555,"皇后活着把弄你的都搞死"
556,"你们都希望她善良端庄贤惠她做到了可是得到了什么"
556,"去你大猪蹄不做皇后了"
556,"皇上为什么这个时候还要说这些话刺激善良的皇后"
556,"生无可恋大抵就是皇后这样，心疼她，演技棒！"
556,"纯妃娴妃不会有好下场"
556,"皇后没有防备心，戒心，这是她失败的最大原因"
557,"好了接下来马上就是演魏璎珞给皇后娘娘报仇了"
557,"大猪蹄子我劝你善良！"
557,"会不会说话啊这样搁谁谁不跳？说两句好听的能怎么样"
557,"快来，我已经帮你热好盒饭了。"
557,"秦岚这个角度也巨美啊巨美"
557,"去你大猪蹄不做皇后了"
558,"大猪蹄子大猪蹄子大猪蹄子"
558,"我容音姐姐哭都这么美我爱容音姐姐"
558,"大猪蹄子，皇后是被你逼死的，女人要的是爱❤️爱"
558,"看到了吧本宫才是最单纯的"
558,"难怪看到活的久的皇后都是狠角色"
558,"这样一对比，五阿哥是真的顽强"
559,"其实皇上说的对着呢，居庙堂之高没有任性的权利"
559,"我刚刚失去了孩子，你个大猪蹄子却这么对我"
559,"只有聪明的人才能做皇后，荣音太善良太傻，她力不从心"
559,"我身为皇后，如此善良，为什么要落得如此下场？"
559,"大猪蹄子我劝你善良"
559,"导演叫我天天和几个女人玩心眼，倒是叫我处理点国事啊"
560,"现在还在说责任你能给点温暖安慰也不至于走绝路吧"
560,"帮我好姐妹把盒饭热好了吗"
560,"心地太善良才这样的下场害人之心不可有防人之心不可无"
560,"大猪蹄子，根本不懂我"
560,"为什么要反手绑，好疼的"
560,"大猪蹄子滚吧"
561,"给你生孩子都快死了你说的轻巧，要不你去生个试试"
561,"本宫发现高贵妃好善良"
561,"多希望皇后娘娘黑化把他们一个个都收拾了"
561,"好啊心疼皇后，都怪你太善良了"
561,"演的太真实了感染力无人能及"
561,"大猪蹄子，根本不懂我"
562,"皇后这种人是永远不会黑化的因为她的道德品质太坚定了"
562,"是不是突然觉得我好善良"
562,"失去了几个娃了，就不能心生警觉吗处处多留意"
562,"璎珞快来啊快来救我"
562,"多希望皇后娘娘黑化把他们一个个都收拾了"
562,"演的太真实了感染力无人能及"
563,"山风姐姐人美话不多，"
563,"令后大旗扛起来永远不会倒"
563,"还没高贵妃活的潇洒呢"
563,"大猪蹄子不听话，绿一下就好了"
563,"善良永远换不来善良"
563,"璎珞快来啊快来救我"
564,"一起共事这么多年，聪明学不来，仔细也学不来？"
564,"能力越大责任越大，所以能力不是什么好东西啊！！！"
564,"我怎么觉得爱新觉罗好耳熟"
564,"璎后大旗永不倒"
564,"令后大旗扛起来永远不会倒"
564,"大猪蹄子不听话，绿一下就好了"
565,"男人太不能懂女人了，这个时候的关系比说责任更重要"
565,"皇后放心，臣妾帮你把纯妃的盒饭热好了。"
565,"富察皇后三十多岁就死了吧？乾隆活了八十多"
565,"我好想黑化呀，可是盒饭热好了"
565,"皇上不能太宠爱一个人，否则那个人就活不长，这是定理"
565,"来来来快来领盒饭陪我喝茶去"
566,"你知道大猪蹄子什么意思吗。不我不知道我只喜欢跟风"
566,"本宫希望自己能早一点去领盒饭，本宫早就饿了"
566,"以前觉得大猪蹄子和谁都能组cp，爱过，走吧"
566,"皇后人演太好了"
566,"演的太好，代入感很强，哭死了我了"
566,"你的盒饭正在热，随时可以吃"
567,"能不能把我放好点大猪蹄子"
567,"一夫一妻是非常科学的！没有嫉妒没有陷害！"
567,"失去了三个孩子，而皇后重情无心计，这肯定要疯啊"
567,"本宫的盒饭要热好了"
567,"都在说纯妃各位闲妃才是下棋的人I"
567,"本宫都这样了，你还跟我谈责任，不喊你大猪蹄子喊谁！"
568,"大猪蹄子要是在现代，坑定活不过三天"
568,"看来跟这个大猪蹄子讲不通本宫要去吃盒饭了"
568,"皇后娘娘这次可比知画演的好太多！"
568,"我与你是帝后，并非寻常人家，你这样，又让我该如何"
568,"权利和责任是对立统一一致的"
568,"怎么璎珞一走，就是给人热盒饭呢"
569,"都是皇上这个大猪蹄子害得"
569,"大猪蹄子你忘了本宫也是你孩子的妈妈"
569,"皇上的宠爱太明显，遭人妒忌"
569,"赶紧帮你本宫把盒饭热好"
569,"男人没一个好东西！刷起来"
569,"皇后快来，我给你占了个好位置"
570,"乾小四你个大猪蹄子大猪蹄子！！！你听见了吗"
570,"大猪蹄子，我演技棒不棒"
570,"看了那么多的皇后，这个是最善良最心疼的"
570,"我这么善良，注定做不了长久的皇后"
570,"皇上真是最大的大猪蹄子"
570,"你个大猪蹄子敢捆我们娘娘"
571,"富查姐弟如果没有遇到乾隆那该多好"
571,"生孩子太疼了，也不敢生了，先去阎王爷那去看看高贵妃"
571,"纯妃的盒饭已经热好了，下一个死的人就是纯妃了"
571,"这嘴唇的抖动演技太好啦"
571,"皇上不可能先普通丈夫安慰她，请你们搞清楚"
571,"乾小四你个大猪蹄子大猪蹄子！！！你听见了吗"
572,"3个孩子去世打击真够大了"
572,"妈耶，我好孤独的，来陪陪我吧！"
572,"只有当了母亲看这段才能感同身受，皇后演的太好了。"
572,"纯什么时候领盒饭"
572,"真的被秦岚的演技折服了……不错不错"
572,"所以一夫一妻制是有道理的"
573,"大猪蹄子大猪蹄子大猪蹄子!!!"
573,"来来来，皇后和纯妃本宫给你们热好了盒饭"
573,"古代都是一夫一妻一妾，多嫔"
573,"不是不该善良，只是你的善良需要点锋芒"
573,"能不能不喊大猪蹄子"
573,"3个孩子去世打击真够大了"
574,"就算皇后活了下来。也迟早会被有子嗣的人挤下来。唉"
574,"皇后太善良了，连黑化都做不到"
574,"秦岚演技还行吧没到那么炉火纯青"
574,"朕的富察可爱要领盒饭了"
574,"看着看着就流下了不争气的眼泪，好心疼"
574,"大猪蹄子，你竟敢绑我！"
575,"你这个大猪蹄子，本宫命令你去领盒饭"
575,"太善良就会被人欺负"
575,"皇上的脚好可爱小小的短短的喜欢～"
575,"令后cp大旗要倒了"
575,"皇后做这么多好事一定是仙女了"
575,"皇后太善良了，连黑化都做不到"
576,"什么时候皇后也能黑化就爽歪歪了"
576,"球球了要科普多少遍古代是一夫一妻多妾制"
576,"大猪蹄子，你把我帮成这样，跟我说责任"
576,"本宫没黑化就领盒饭了"
576,"气死了，'大猪蹄子现在还在说这样的话"
576,"想看皇后黑化"
577,"扛起令后大旗令后大旗永不倒！！！"
577,"皇后娘娘，我位置都给你占好了，我们一起吃盒饭"
577,"大猪蹄子你这样说只会加速皇后的灭亡"
577,"皇后娘娘一生都那么善良。为什么要这么对她"
577,"都这样了就不能先把人稳定好吗？还跟她说道理？"
577,"什么时候皇后也能黑化就爽歪歪了"
578,"爱新觉罗弘历你是人吗？皇后为你生了那么多孩子。"
578,"纯贵妃~要不要本宫也给你带一份盒饭呀本宫给你热🍱"
578,"毒太毒好不容易盼星星盼月亮盼来的阿哥就被你纯妃哎"
578,"还是本宫最可爱，早早领盒饭吹空调，不和你们玩"
